StateAbbr,StateDesc,CityName,Data_Value,CityFIPS,TractFIPS,Short_Question_Text
IL,Illinois,Chicago,8.6,1714000.0,17031140200.0,Diabetes
IL,Illinois,Chicago,7.8,1714000.0,17031242600.0,Diabetes
IL,Illinois,Naperville,5.8,1751622.0,17043846103.0,Diabetes
IL,Illinois,Elgin,8.9,1723074.0,17031804405.0,Diabetes
IL,Illinois,Chicago,10.2,1714000.0,17031140302.0,Diabetes
IL,Illinois,Joliet,9.4,1738570.0,17197882701.0,Diabetes
IL,Illinois,Joliet,11.4,1738570.0,17197882601.0,Diabetes
IL,Illinois,Peoria,9.1,1759000.0,17143002400.0,Diabetes
IL,Illinois,Chicago,15.2,1714000.0,17031610400.0,Diabetes
IL,Illinois,Chicago,15.3,1714000.0,17031833900.0,Diabetes
IL,Illinois,Chicago,8.0,1714000.0,17031081401.0,Diabetes
IL,Illinois,Chicago,10.8,1714000.0,17031010300.0,Diabetes
IL,Illinois,Chicago,13.2,1714000.0,17031191301.0,Diabetes
IL,Illinois,Chicago,12.7,1714000.0,17031835800.0,Diabetes
IL,Illinois,Naperville,8.3,1751622.0,17043846304.0,Diabetes
IL,Illinois,Chicago,9.8,1714000.0,17031030604.0,Diabetes
IL,Illinois,Chicago,9.8,1714000.0,17031570100.0,Diabetes
IL,Illinois,Chicago,9.4,1714000.0,17031120400.0,Diabetes
IL,Illinois,Chicago,6.9,1714000.0,17031161000.0,Diabetes
IL,Illinois,Chicago,12.8,1714000.0,17031301803.0,Diabetes
IL,Illinois,Decatur,10.6,1718823.0,17115002401.0,Diabetes
IL,Illinois,Chicago,6.8,1714000.0,17031242800.0,Diabetes
IL,Illinois,Chicago,4.6,1714000.0,17031061901.0,Diabetes
IL,Illinois,Chicago,17.5,1714000.0,17031710900.0,Diabetes
IL,Illinois,Chicago,15.8,1714000.0,17031831400.0,Diabetes
IL,Illinois,Chicago,8.3,1714000.0,17031040300.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031760803.0,Diabetes
IL,Illinois,Chicago,6.9,1714000.0,17031760801.0,Diabetes
IL,Illinois,Chicago,16.4,1714000.0,17031530501.0,Diabetes
IL,Illinois,Chicago,26.5,1714000.0,17031340600.0,Diabetes
IL,Illinois,Palatine,6.2,1757225.0,17031803603.0,Diabetes
IL,Illinois,Chicago,3.7,1714000.0,17031241600.0,Diabetes
IL,Illinois,Chicago,11.3,1714000.0,17031580600.0,Diabetes
IL,Illinois,Chicago,7.3,1714000.0,17031081000.0,Diabetes
IL,Illinois,Chicago,4.0,1714000.0,17031221600.0,Diabetes
IL,Illinois,Chicago,8.7,1714000.0,17031282700.0,Diabetes
IL,Illinois,Chicago,12.0,1714000.0,17031630400.0,Diabetes
IL,Illinois,Chicago,9.3,1714000.0,17031160501.0,Diabetes
IL,Illinois,Chicago,9.7,1714000.0,17031842600.0,Diabetes
IL,Illinois,Naperville,8.0,1751622.0,17197880118.0,Diabetes
IL,Illinois,Chicago,17.9,1714000.0,17031491200.0,Diabetes
IL,Illinois,Chicago,16.7,1714000.0,17031400800.0,Diabetes
IL,Illinois,Cicero,11.2,1714351.0,17031814200.0,Diabetes
IL,Illinois,Chicago,11.5,1714000.0,17031230300.0,Diabetes
IL,Illinois,Decatur,17.1,1718823.0,17115000900.0,Diabetes
IL,Illinois,Chicago,12.5,1714000.0,17031301702.0,Diabetes
IL,Illinois,Chicago,5.3,1714000.0,17031832400.0,Diabetes
IL,Illinois,Chicago,18.4,1714000.0,17031670600.0,Diabetes
IL,Illinois,Peoria,12.9,1759000.0,17143001600.0,Diabetes
IL,Illinois,Chicago,9.4,1714000.0,17031010701.0,Diabetes
IL,Illinois,Chicago,12.9,1714000.0,17031700501.0,Diabetes
IL,Illinois,Chicago,19.0,1714000.0,17031251800.0,Diabetes
IL,Illinois,Peoria,11.8,1759000.0,17143002702.0,Diabetes
IL,Illinois,Chicago,12.6,1714000.0,17031650100.0,Diabetes
IL,Illinois,Chicago,14.4,1714000.0,17031660301.0,Diabetes
IL,Illinois,Joliet,11.7,1738570.0,17197881401.0,Diabetes
IL,Illinois,Chicago,6.5,1714000.0,17031030900.0,Diabetes
IL,Illinois,Chicago,8.3,1714000.0,17031110501.0,Diabetes
IL,Illinois,Chicago,10.7,1714000.0,17031836300.0,Diabetes
IL,Illinois,Evanston,9.7,1724582.0,17031809700.0,Diabetes
IL,Illinois,Chicago,17.7,1714000.0,17031251900.0,Diabetes
IL,Illinois,Chicago,2.6,1714000.0,17031062900.0,Diabetes
IL,Illinois,Chicago,16.8,1714000.0,17031460500.0,Diabetes
IL,Illinois,Chicago,10.9,1714000.0,17031210400.0,Diabetes
IL,Illinois,Chicago,10.1,1714000.0,17031700200.0,Diabetes
IL,Illinois,Chicago,12.2,1714000.0,17031020902.0,Diabetes
IL,Illinois,Cicero,12.1,1714351.0,17031814100.0,Diabetes
IL,Illinois,Chicago,9.1,1714000.0,17031170200.0,Diabetes
IL,Illinois,Chicago,4.7,1714000.0,17031833100.0,Diabetes
IL,Illinois,Joliet,9.6,1738570.0,17197882900.0,Diabetes
IL,Illinois,Chicago,9.9,1714000.0,17031151200.0,Diabetes
IL,Illinois,Chicago,16.4,1714000.0,17031431302.0,Diabetes
IL,Illinois,Chicago,12.8,1714000.0,17031840400.0,Diabetes
IL,Illinois,Chicago,18.6,1714000.0,17031490300.0,Diabetes
IL,Illinois,Chicago,3.7,1714000.0,17031050600.0,Diabetes
IL,Illinois,Naperville,8.6,1751622.0,17043846202.0,Diabetes
IL,Illinois,Chicago,15.4,1714000.0,17031360200.0,Diabetes
IL,Illinois,Elgin,7.8,1723074.0,17089851905.0,Diabetes
IL,Illinois,Chicago,2.0,1714000.0,17031061100.0,Diabetes
IL,Illinois,Chicago,6.9,1714000.0,17031740100.0,Diabetes
IL,Illinois,Chicago,11.4,1714000.0,17031190402.0,Diabetes
IL,Illinois,Chicago,21.0,1714000.0,17031271800.0,Diabetes
IL,Illinois,Chicago,18.8,1714000.0,17031430700.0,Diabetes
IL,Illinois,Chicago,8.6,1714000.0,17031081900.0,Diabetes
IL,Illinois,Chicago,7.3,1714000.0,17031080100.0,Diabetes
IL,Illinois,Chicago,12.8,1714000.0,17031381200.0,Diabetes
IL,Illinois,Chicago,8.3,1714000.0,17031160800.0,Diabetes
IL,Illinois,Evanston,6.0,1724582.0,17031808800.0,Diabetes
IL,Illinois,Chicago,9.3,1714000.0,17031150700.0,Diabetes
IL,Illinois,Chicago,5.8,1714000.0,17031330100.0,Diabetes
IL,Illinois,Chicago,18.4,1714000.0,17031838800.0,Diabetes
IL,Illinois,Chicago,15.7,1714000.0,17031250700.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031170700.0,Diabetes
IL,Illinois,Chicago,3.7,1714000.0,17031051200.0,Diabetes
IL,Illinois,Chicago,20.0,1714000.0,17031420700.0,Diabetes
IL,Illinois,Chicago,5.8,1714000.0,17031241200.0,Diabetes
IL,Illinois,Chicago,3.7,1714000.0,17031070200.0,Diabetes
IL,Illinois,Chicago,18.0,1714000.0,17031681200.0,Diabetes
IL,Illinois,Chicago,18.0,1714000.0,17031490800.0,Diabetes
IL,Illinois,Chicago,20.3,1714000.0,17031836800.0,Diabetes
IL,Illinois,Chicago,14.1,1714000.0,17031611400.0,Diabetes
IL,Illinois,Chicago,10.3,1714000.0,17031180100.0,Diabetes
IL,Illinois,Chicago,15.8,1714000.0,17031530100.0,Diabetes
IL,Illinois,Chicago,16.8,1714000.0,17031290900.0,Diabetes
IL,Illinois,Chicago,12.2,1714000.0,17031580300.0,Diabetes
IL,Illinois,Chicago,18.2,1714000.0,17031671900.0,Diabetes
IL,Illinois,Chicago,6.1,1714000.0,17031221200.0,Diabetes
IL,Illinois,Joliet,8.2,1738570.0,17197880414.0,Diabetes
IL,Illinois,Chicago,13.7,1714000.0,17031840800.0,Diabetes
IL,Illinois,Chicago,6.1,1714000.0,17031032100.0,Diabetes
IL,Illinois,Chicago,9.1,1714000.0,17031560800.0,Diabetes
IL,Illinois,Chicago,18.6,1714000.0,17031711200.0,Diabetes
IL,Illinois,Chicago,2.9,1714000.0,17031831900.0,Diabetes
IL,Illinois,Chicago,12.1,1714000.0,17031520400.0,Diabetes
IL,Illinois,Chicago,12.8,1714000.0,17031230700.0,Diabetes
IL,Illinois,Chicago,2.5,1714000.0,17031070300.0,Diabetes
IL,Illinois,Chicago,9.1,1714000.0,17031840000.0,Diabetes
IL,Illinois,Chicago,9.1,1714000.0,17031640100.0,Diabetes
IL,Illinois,Chicago,16.1,1714000.0,17031843100.0,Diabetes
IL,Illinois,Palatine,6.5,1757225.0,17031803608.0,Diabetes
IL,Illinois,Peoria,13.7,1759000.0,17143002100.0,Diabetes
IL,Illinois,Joliet,6.8,1738570.0,17197883307.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031610800.0,Diabetes
IL,Illinois,Chicago,9.6,1714000.0,17031283800.0,Diabetes
IL,Illinois,Chicago,10.9,1714000.0,17031390700.0,Diabetes
IL,Illinois,Chicago,11.7,1714000.0,17031190800.0,Diabetes
IL,Illinois,Chicago,10.1,1714000.0,17031700301.0,Diabetes
IL,Illinois,Evanston,6.3,1724582.0,17031809400.0,Diabetes
IL,Illinois,Chicago,8.6,1714000.0,17031240700.0,Diabetes
IL,Illinois,Chicago,10.6,1714000.0,17031720200.0,Diabetes
IL,Illinois,Chicago,19.4,1714000.0,17031440202.0,Diabetes
IL,Illinois,Chicago,13.7,1714000.0,17031301100.0,Diabetes
IL,Illinois,Chicago,11.2,1714000.0,17031031300.0,Diabetes
IL,Illinois,Chicago,26.0,1714000.0,17031461000.0,Diabetes
IL,Illinois,Elgin,9.9,1723074.0,17089854600.0,Diabetes
IL,Illinois,Chicago,19.0,1714000.0,17031671100.0,Diabetes
IL,Illinois,Chicago,12.8,1714000.0,17031840700.0,Diabetes
IL,Illinois,Chicago,10.0,1714000.0,17031160700.0,Diabetes
IL,Illinois,Chicago,8.3,1714000.0,17031640500.0,Diabetes
IL,Illinois,Chicago,2.7,1714000.0,17031832000.0,Diabetes
IL,Illinois,Chicago,8.8,1714000.0,17031110100.0,Diabetes
IL,Illinois,Chicago,14.4,1714000.0,17031660600.0,Diabetes
IL,Illinois,Chicago,14.7,1714000.0,17031430101.0,Diabetes
IL,Illinois,Naperville,6.7,1751622.0,17197880308.0,Diabetes
IL,Illinois,Chicago,5.3,1714000.0,17031830900.0,Diabetes
IL,Illinois,Chicago,3.5,1714000.0,17031062500.0,Diabetes
IL,Illinois,Chicago,5.7,1714000.0,17031030104.0,Diabetes
IL,Illinois,Chicago,9.9,1714000.0,17031020801.0,Diabetes
IL,Illinois,Naperville,7.9,1751622.0,17043846206.0,Diabetes
IL,Illinois,Chicago,8.8,1714000.0,17031210602.0,Diabetes
IL,Illinois,Chicago,18.8,1714000.0,17031530600.0,Diabetes
IL,Illinois,Peoria,13.6,1759000.0,17143001500.0,Diabetes
IL,Illinois,Chicago,6.0,1714000.0,17031220400.0,Diabetes
IL,Illinois,Chicago,4.2,1714000.0,17031050100.0,Diabetes
IL,Illinois,Chicago,17.3,1714000.0,17031730400.0,Diabetes
IL,Illinois,Chicago,15.4,1714000.0,17031250300.0,Diabetes
IL,Illinois,Chicago,17.6,1714000.0,17031690500.0,Diabetes
IL,Illinois,Chicago,10.5,1714000.0,17031060500.0,Diabetes
IL,Illinois,Chicago,6.2,1714000.0,17031222600.0,Diabetes
IL,Illinois,Chicago,12.9,1714000.0,17031020500.0,Diabetes
IL,Illinois,Chicago,19.0,1714000.0,17031839500.0,Diabetes
IL,Illinois,Chicago,14.0,1714000.0,17031843600.0,Diabetes
IL,Illinois,Chicago,8.9,1714000.0,17031150401.0,Diabetes
IL,Illinois,Chicago,4.0,1714000.0,17031071500.0,Diabetes
IL,Illinois,Chicago,11.9,1714000.0,17031580400.0,Diabetes
IL,Illinois,Chicago,11.2,1714000.0,17031310900.0,Diabetes
IL,Illinois,Chicago,12.1,1714000.0,17031230200.0,Diabetes
IL,Illinois,Chicago,8.6,1714000.0,17031220702.0,Diabetes
IL,Illinois,Decatur,10.8,1718823.0,17115001802.0,Diabetes
IL,Illinois,Chicago,4.8,1714000.0,17031081500.0,Diabetes
IL,Illinois,Joliet,6.5,1738570.0,17197880419.0,Diabetes
IL,Illinois,Chicago,14.4,1714000.0,17031560100.0,Diabetes
IL,Illinois,Chicago,16.0,1714000.0,17031835000.0,Diabetes
IL,Illinois,Chicago,8.2,1714000.0,17031210100.0,Diabetes
IL,Illinois,Chicago,5.0,1714000.0,17031060200.0,Diabetes
IL,Illinois,Chicago,21.3,1714000.0,17031380100.0,Diabetes
IL,Illinois,Chicago,6.8,1714000.0,17031740200.0,Diabetes
IL,Illinois,Chicago,19.1,1714000.0,17031260700.0,Diabetes
IL,Illinois,Chicago,9.3,1714000.0,17031170300.0,Diabetes
IL,Illinois,Chicago,2.6,1714000.0,17031063400.0,Diabetes
IL,Illinois,Chicago,9.5,1714000.0,17031570400.0,Diabetes
IL,Illinois,Chicago,14.6,1714000.0,17031836400.0,Diabetes
IL,Illinois,Chicago,18.3,1714000.0,17031671400.0,Diabetes
IL,Illinois,Joliet,6.7,1738570.0,17197880420.0,Diabetes
IL,Illinois,Chicago,17.0,1714000.0,17031271200.0,Diabetes
IL,Illinois,Joliet,15.1,1738570.0,17197882000.0,Diabetes
IL,Illinois,Chicago,8.3,1714000.0,17031090100.0,Diabetes
IL,Illinois,Chicago,16.6,1714000.0,17031611800.0,Diabetes
IL,Illinois,Chicago,10.5,1714000.0,17031031502.0,Diabetes
IL,Illinois,Chicago,9.8,1714000.0,17031841300.0,Diabetes
IL,Illinois,Elgin,10.5,1723074.0,17089851910.0,Diabetes
IL,Illinois,Chicago,18.6,1714000.0,17031390300.0,Diabetes
IL,Illinois,Chicago,6.5,1714000.0,17031410700.0,Diabetes
IL,Illinois,Chicago,13.5,1714000.0,17031700502.0,Diabetes
IL,Illinois,Chicago,13.8,1714000.0,17031300600.0,Diabetes
IL,Illinois,Chicago,4.6,1714000.0,17031070700.0,Diabetes
IL,Illinois,Chicago,9.9,1714000.0,17031242700.0,Diabetes
IL,Illinois,Chicago,8.5,1714000.0,17031100200.0,Diabetes
IL,Illinois,Chicago,16.8,1714000.0,17031660900.0,Diabetes
IL,Illinois,Cicero,12.7,1714351.0,17031813701.0,Diabetes
IL,Illinois,Chicago,9.8,1714000.0,17031140400.0,Diabetes
IL,Illinois,Chicago,20.0,1714000.0,17031430400.0,Diabetes
IL,Illinois,Chicago,19.8,1714000.0,17031231500.0,Diabetes
IL,Illinois,Chicago,11.5,1714000.0,17031191200.0,Diabetes
IL,Illinois,Palatine,7.1,1757225.0,17031803702.0,Diabetes
IL,Illinois,Chicago,19.4,1714000.0,17031680600.0,Diabetes
IL,Illinois,Chicago,7.9,1714000.0,17031720600.0,Diabetes
IL,Illinois,Peoria,16.6,1759000.0,17143000200.0,Diabetes
IL,Illinois,Elgin,10.3,1723074.0,17089850800.0,Diabetes
IL,Illinois,Chicago,19.3,1714000.0,17031440800.0,Diabetes
IL,Illinois,Chicago,7.8,1714000.0,17031242000.0,Diabetes
IL,Illinois,Chicago,16.2,1714000.0,17031838000.0,Diabetes
IL,Illinois,Chicago,3.4,1714000.0,17031242200.0,Diabetes
IL,Illinois,Chicago,17.9,1714000.0,17031480300.0,Diabetes
IL,Illinois,Chicago,5.7,1714000.0,17031010400.0,Diabetes
IL,Illinois,Chicago,18.7,1714000.0,17031612100.0,Diabetes
IL,Illinois,Chicago,12.5,1714000.0,17031600600.0,Diabetes
IL,Illinois,Chicago,20.6,1714000.0,17031252101.0,Diabetes
IL,Illinois,Elgin,9.3,1723074.0,17089850600.0,Diabetes
IL,Illinois,Chicago,13.9,1714000.0,17031830500.0,Diabetes
IL,Illinois,Joliet,11.0,1738570.0,17197883210.0,Diabetes
IL,Illinois,Chicago,10.2,1714000.0,17031650302.0,Diabetes
IL,Illinois,Chicago,18.8,1714000.0,17031710400.0,Diabetes
IL,Illinois,Peoria,,1759000.0,17143004200.0,Diabetes
IL,Illinois,Cicero,11.0,1714351.0,17031813500.0,Diabetes
IL,Illinois,Chicago,3.3,1714000.0,17031222200.0,Diabetes
IL,Illinois,Chicago,10.4,1714000.0,17031310500.0,Diabetes
IL,Illinois,Chicago,9.1,1714000.0,17031842000.0,Diabetes
IL,Illinois,Chicago,16.1,1714000.0,17031841800.0,Diabetes
IL,Illinois,Chicago,9.2,1714000.0,17031030400.0,Diabetes
IL,Illinois,Chicago,16.8,1714000.0,17031691200.0,Diabetes
IL,Illinois,Chicago,9.5,1714000.0,17031140702.0,Diabetes
IL,Illinois,Decatur,11.0,1718823.0,17115002902.0,Diabetes
IL,Illinois,Chicago,4.9,1714000.0,17031243200.0,Diabetes
IL,Illinois,Joliet,14.4,1738570.0,17197882500.0,Diabetes
IL,Illinois,Chicago,2.2,1714000.0,17031062200.0,Diabetes
IL,Illinois,Peoria,5.3,1759000.0,17143003900.0,Diabetes
IL,Illinois,Chicago,6.2,1714000.0,17031411100.0,Diabetes
IL,Illinois,Chicago,7.4,1714000.0,17031040100.0,Diabetes
IL,Illinois,Chicago,10.8,1714000.0,17031750200.0,Diabetes
IL,Illinois,Chicago,5.5,1714000.0,17031040700.0,Diabetes
IL,Illinois,Chicago,9.2,1714000.0,17031140100.0,Diabetes
IL,Illinois,Chicago,12.0,1714000.0,17031590600.0,Diabetes
IL,Illinois,Chicago,18.5,1714000.0,17031351100.0,Diabetes
IL,Illinois,Evanston,7.3,1724582.0,17031808900.0,Diabetes
IL,Illinois,Chicago,20.5,1714000.0,17031834600.0,Diabetes
IL,Illinois,Chicago,10.7,1714000.0,17031200100.0,Diabetes
IL,Illinois,Chicago,8.5,1714000.0,17031081300.0,Diabetes
IL,Illinois,Chicago,16.6,1714000.0,17031510200.0,Diabetes
IL,Illinois,Joliet,14.1,1738570.0,17197881302.0,Diabetes
IL,Illinois,Evanston,5.3,1724582.0,17031810000.0,Diabetes
IL,Illinois,Peoria,9.6,1759000.0,17143002800.0,Diabetes
IL,Illinois,Chicago,17.7,1714000.0,17031260200.0,Diabetes
IL,Illinois,Joliet,10.9,1738570.0,17197883206.0,Diabetes
IL,Illinois,Chicago,3.1,1714000.0,17031241500.0,Diabetes
IL,Illinois,Chicago,12.3,1714000.0,17031836000.0,Diabetes
IL,Illinois,Chicago,8.1,1714000.0,17031210900.0,Diabetes
IL,Illinois,Chicago,17.6,1714000.0,17031672000.0,Diabetes
IL,Illinois,Cicero,11.7,1714351.0,17031813802.0,Diabetes
IL,Illinois,Chicago,9.6,1714000.0,17031161200.0,Diabetes
IL,Illinois,Naperville,7.5,1751622.0,17043846524.0,Diabetes
IL,Illinois,Chicago,8.9,1714000.0,17031160100.0,Diabetes
IL,Illinois,Chicago,17.5,1714000.0,17031710300.0,Diabetes
IL,Illinois,Chicago,19.0,1714000.0,17031431400.0,Diabetes
IL,Illinois,Decatur,11.3,1718823.0,17115001200.0,Diabetes
IL,Illinois,Chicago,17.3,1714000.0,17031250800.0,Diabetes
IL,Illinois,Chicago,4.7,1714000.0,17031770902.0,Diabetes
IL,Illinois,Chicago,10.4,1714000.0,17031630300.0,Diabetes
IL,Illinois,Chicago,19.0,1714000.0,17031835900.0,Diabetes
IL,Illinois,Cicero,10.4,1714351.0,17031814500.0,Diabetes
IL,Illinois,Chicago,17.0,1714000.0,17031670300.0,Diabetes
IL,Illinois,Palatine,7.3,1757225.0,17031804106.0,Diabetes
IL,Illinois,Chicago,8.5,1714000.0,17031030701.0,Diabetes
IL,Illinois,Chicago,8.0,1714000.0,17031120300.0,Diabetes
IL,Illinois,Chicago,8.9,1714000.0,17031150800.0,Diabetes
IL,Illinois,Naperville,4.4,1751622.0,17043846411.0,Diabetes
IL,Illinois,Chicago,6.4,1714000.0,17031161100.0,Diabetes
IL,Illinois,Naperville,8.2,1751622.0,17043846413.0,Diabetes
IL,Illinois,Chicago,4.2,1714000.0,17031061800.0,Diabetes
IL,Illinois,Chicago,17.2,1714000.0,17031460200.0,Diabetes
IL,Illinois,Decatur,10.6,1718823.0,17115002300.0,Diabetes
IL,Illinois,Chicago,15.1,1714000.0,17031430800.0,Diabetes
IL,Illinois,Chicago,10.4,1714000.0,17031650200.0,Diabetes
IL,Illinois,Palatine,5.9,1757225.0,17031803017.0,Diabetes
IL,Illinois,Chicago,14.2,1714000.0,17031420400.0,Diabetes
IL,Illinois,Chicago,10.2,1714000.0,17031040202.0,Diabetes
IL,Illinois,Elgin,10.1,1723074.0,17089851500.0,Diabetes
IL,Illinois,Joliet,15.3,1738570.0,17197882802.0,Diabetes
IL,Illinois,Elgin,11.4,1723074.0,17089851302.0,Diabetes
IL,Illinois,Naperville,7.3,1751622.0,17043846104.0,Diabetes
IL,Illinois,Chicago,12.7,1714000.0,17031190100.0,Diabetes
IL,Illinois,Chicago,6.2,1714000.0,17031030800.0,Diabetes
IL,Illinois,Chicago,17.3,1714000.0,17031750100.0,Diabetes
IL,Illinois,Chicago,11.6,1714000.0,17031841200.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031100100.0,Diabetes
IL,Illinois,Chicago,10.1,1714000.0,17031560700.0,Diabetes
IL,Illinois,Chicago,9.7,1714000.0,17031080400.0,Diabetes
IL,Illinois,Chicago,3.8,1714000.0,17031051100.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031221500.0,Diabetes
IL,Illinois,Chicago,3.7,1714000.0,17031070600.0,Diabetes
IL,Illinois,Chicago,15.9,1714000.0,17031838100.0,Diabetes
IL,Illinois,Chicago,12.7,1714000.0,17031630100.0,Diabetes
IL,Illinois,Chicago,15.1,1714000.0,17031231100.0,Diabetes
IL,Illinois,Chicago,15.9,1714000.0,17031500100.0,Diabetes
IL,Illinois,Chicago,9.2,1714000.0,17031140500.0,Diabetes
IL,Illinois,Chicago,2.4,1714000.0,17031061200.0,Diabetes
IL,Illinois,Chicago,2.9,1714000.0,17031280100.0,Diabetes
IL,Illinois,Chicago,14.8,1714000.0,17031490400.0,Diabetes
IL,Illinois,Chicago,17.1,1714000.0,17031834200.0,Diabetes
IL,Illinois,Chicago,16.4,1714000.0,17031842100.0,Diabetes
IL,Illinois,Chicago,17.9,1714000.0,17031670500.0,Diabetes
IL,Illinois,Chicago,6.2,1714000.0,17031420300.0,Diabetes
IL,Illinois,Chicago,10.6,1714000.0,17031291600.0,Diabetes
IL,Illinois,Chicago,9.7,1714000.0,17031831500.0,Diabetes
IL,Illinois,Joliet,10.2,1738570.0,17197881601.0,Diabetes
IL,Illinois,Evanston,2.2,1724582.0,17031808702.0,Diabetes
IL,Illinois,Peoria,9.8,1759000.0,17143003000.0,Diabetes
IL,Illinois,Evanston,9.1,1724582.0,17031810302.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031150300.0,Diabetes
IL,Illinois,Chicago,6.2,1714000.0,17031241100.0,Diabetes
IL,Illinois,Chicago,13.3,1714000.0,17031611100.0,Diabetes
IL,Illinois,Chicago,25.5,1714000.0,17031380200.0,Diabetes
IL,Illinois,Chicago,13.3,1714000.0,17031611300.0,Diabetes
IL,Illinois,Chicago,5.8,1714000.0,17031070101.0,Diabetes
IL,Illinois,Chicago,16.1,1714000.0,17031490901.0,Diabetes
IL,Illinois,Chicago,20.3,1714000.0,17031260600.0,Diabetes
IL,Illinois,Chicago,18.2,1714000.0,17031711300.0,Diabetes
IL,Illinois,Chicago,11.9,1714000.0,17031580502.0,Diabetes
IL,Illinois,Chicago,3.5,1714000.0,17031830800.0,Diabetes
IL,Illinois,Chicago,9.1,1714000.0,17031210601.0,Diabetes
IL,Illinois,Naperville,7.0,1751622.0,17043846209.0,Diabetes
IL,Illinois,Elgin,9.6,1723074.0,17089851904.0,Diabetes
IL,Illinois,Palatine,6.4,1757225.0,17031803610.0,Diabetes
IL,Illinois,Chicago,10.5,1714000.0,17031190601.0,Diabetes
IL,Illinois,Decatur,18.7,1718823.0,17115000600.0,Diabetes
IL,Illinois,Chicago,16.9,1714000.0,17031251300.0,Diabetes
IL,Illinois,Chicago,8.0,1714000.0,17031010600.0,Diabetes
IL,Illinois,Chicago,13.6,1714000.0,17031301802.0,Diabetes
IL,Illinois,Chicago,15.2,1714000.0,17031301200.0,Diabetes
IL,Illinois,Decatur,15.0,1718823.0,17115001900.0,Diabetes
IL,Illinois,Chicago,11.0,1714000.0,17031650500.0,Diabetes
IL,Illinois,Peoria,8.1,1759000.0,17143003102.0,Diabetes
IL,Illinois,Chicago,18.6,1714000.0,17031681300.0,Diabetes
IL,Illinois,Elgin,9.3,1723074.0,17031804404.0,Diabetes
IL,Illinois,Chicago,8.1,1714000.0,17031110502.0,Diabetes
IL,Illinois,Chicago,14.2,1714000.0,17031520600.0,Diabetes
IL,Illinois,Chicago,11.0,1714000.0,17031020901.0,Diabetes
IL,Illinois,Chicago,2.5,1714000.0,17031063000.0,Diabetes
IL,Illinois,Chicago,9.6,1714000.0,17031221100.0,Diabetes
IL,Illinois,Chicago,11.5,1714000.0,17031560300.0,Diabetes
IL,Illinois,Chicago,15.1,1714000.0,17031842500.0,Diabetes
IL,Illinois,Chicago,16.8,1714000.0,17031730500.0,Diabetes
IL,Illinois,Chicago,3.6,1714000.0,17031050700.0,Diabetes
IL,Illinois,Chicago,3.2,1714000.0,17031281900.0,Diabetes
IL,Illinois,Chicago,18.3,1714000.0,17031491100.0,Diabetes
IL,Illinois,Chicago,9.7,1714000.0,17031410100.0,Diabetes
IL,Illinois,Chicago,13.6,1714000.0,17031230600.0,Diabetes
IL,Illinois,Peoria,13.6,1759000.0,17143001200.0,Diabetes
IL,Illinois,Chicago,4.2,1714000.0,17031081600.0,Diabetes
IL,Illinois,Chicago,7.0,1714000.0,17031080201.0,Diabetes
IL,Illinois,Chicago,10.3,1714000.0,17031700302.0,Diabetes
IL,Illinois,Chicago,6.5,1714000.0,17031243100.0,Diabetes
IL,Illinois,Chicago,18.6,1714000.0,17031838700.0,Diabetes
IL,Illinois,Chicago,9.9,1714000.0,17031330200.0,Diabetes
IL,Illinois,Chicago,3.8,1714000.0,17031832300.0,Diabetes
IL,Illinois,Chicago,21.4,1714000.0,17031834900.0,Diabetes
IL,Illinois,Chicago,13.2,1714000.0,17031660500.0,Diabetes
IL,Illinois,Chicago,9.2,1714000.0,17031170600.0,Diabetes
IL,Illinois,Chicago,19.3,1714000.0,17031261000.0,Diabetes
IL,Illinois,Chicago,8.0,1714000.0,17031030702.0,Diabetes
IL,Illinois,Cicero,12.2,1714351.0,17031813702.0,Diabetes
IL,Illinois,Chicago,11.2,1714000.0,17031020802.0,Diabetes
IL,Illinois,Chicago,5.2,1714000.0,17031410200.0,Diabetes
IL,Illinois,Chicago,10.7,1714000.0,17031010100.0,Diabetes
IL,Illinois,Chicago,14.2,1714000.0,17031611700.0,Diabetes
IL,Illinois,Chicago,10.7,1714000.0,17031590500.0,Diabetes
IL,Illinois,Chicago,,1714000.0,17031823304.0,Diabetes
IL,Illinois,Joliet,6.2,1738570.0,17197881108.0,Diabetes
IL,Illinois,Chicago,8.4,1714000.0,17031410600.0,Diabetes
IL,Illinois,Chicago,15.4,1714000.0,17031381500.0,Diabetes
IL,Illinois,Elgin,10.5,1723074.0,17089851909.0,Diabetes
IL,Illinois,Naperville,8.1,1751622.0,17043846205.0,Diabetes
IL,Illinois,Joliet,,1738570.0,17197883306.0,Diabetes
IL,Illinois,Palatine,7.5,1757225.0,17031803800.0,Diabetes
IL,Illinois,Chicago,17.6,1714000.0,17031430300.0,Diabetes
IL,Illinois,Chicago,16.9,1714000.0,17031836700.0,Diabetes
IL,Illinois,Chicago,10.2,1714000.0,17031020200.0,Diabetes
